parid,rho_epi,tau_epi,beta1_joint,beta2_joint,beta3_joint,beta4_joint,beta5_joint,beta6_joint,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq_epi,kappa,S_0,E_0,I_0,A_0,R_0,pop_0,rho_end,tau_end,sig_sq_end
360,0.3023877653671004,7.8573499652557075,4.5625506463310135,5.304509459998621,8.876173852589606,7.116911087939115,1.2074133692719944,5.695320195948902,1,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.900420491039408,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.3023877653671004,7.8573499652557075,1.900420491039408
361,0.8698127299061745,7.65557881584391,5.902379788868109,1.7527187856710937,8.622694150682433,5.930034469754443,5.553414207396515,2.1459875706055374,0.9931879125186243,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1e-9,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.8698127299061745,7.65557881584391,1e-9
362,0.8645148854281384,16.577748026233166,1.8613392285759394,1.4259986075764768,1.943805423439506,6.712589129202984,9.734805240322347,9.588357028592563,0.9956671218504198,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1e-9,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.8645148854281384,16.577748026233166,1e-9
363,0.5223736810763121,7.529610090656206,4.964003996495843,9.550291984387009,5.189580985360327,8.23984185716975,9.105251266244867,5.732565564530168,0.9578152299975045,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1e-9,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5223736810763121,7.529610090656206,1e-9
364,0.6260469844707195,3.5082991756498814,1.2234858036435872,7.42452294591492,8.563589309485847,3.336281977328948,7.279805743873193,5.494712053783006,0.950949170824606,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.1724137940689655,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6260469844707195,3.5082991756498814,0.1724137940689655
365,0.3814347851013704,5.96773730055429,8.791578970970356,7.036148931661845,1.3641991218805891,2.543475610018371,0.0943071754310426,9.98826222494362,0.9833563272259198,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.1724137940689655,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.3814347851013704,5.96773730055429,0.1724137940689655
366,0.6896906311921045,13.334790035150945,1.289444070714795,1.314999769378961,6.636138190851725,8.06876965119258,6.464271531793891,4.980733905023839,0.9680593388620764,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.1724137940689655,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6896906311921045,13.334790035150945,0.1724137940689655
367,0.0010869118624811246,18.787353009916842,4.157367593727399,1.1084293699401666,1.838657142013607,1.551648947323798,7.491986758792117,0.22785568474724516,0.9794725864427164,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.34482758713793105,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.0010869118624811246,18.787353009916842,0.34482758713793105
368,0.16240812674497657,7.53607338690199,8.080636745045046,4.674727311890383,8.752987850582132,6.667140310497827,6.0394987956855966,9.618644914627957,0.9807680430822074,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.34482758713793105,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.16240812674497657,7.53607338690199,0.34482758713793105
369,0.4550500261609962,14.276704357471317,6.890163971422162,8.274183212952044,0.7020101542569361,0.8729512253590015,6.520235026603227,8.532324468398086,0.9871237304760143,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.34482758713793105,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.4550500261609962,14.276704357471317,0.34482758713793105
370,0.3559873249987452,16.43933795322664,9.056678563450731,0.8443749076529199,9.381519018268593,7.0724362487107,3.9949066011652277,4.2037258698813345,0.9729745855671353,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.5172413802068965,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.3559873249987452,16.43933795322664,0.5172413802068965
371,0.7761309530155506,15.28428442729637,9.471728354745286,4.764933062775164,3.2204049925580187,8.57116870596392,4.5587432669328996,3.905293923480822,0.9972319285036064,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.5172413802068965,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.7761309530155506,15.28428442729637,0.5172413802068965
372,0.006850422279781193,6.571257860632613,4.247045822551212,5.892316529472414,4.418131618853052,4.402694749274297,9.199408653737942,0.7684840480715283,0.9824097629752941,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.5172413802068965,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.006850422279781193,6.571257860632613,0.5172413802068965
373,0.9637752255787706,8.980163806816563,1.3795706638373544,5.892538575400631,5.086101424440393,1.1777708827958253,2.664313324063703,3.2855278399968157,0.9746346701402216,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.689655173275862,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.9637752255787706,8.980163806816563,0.689655173275862
374,0.7734296423688352,7.232298980932683,6.5719693320506085,5.072372430496943,4.831186407762577,4.749334063906023,7.922208656299023,3.1719001994777116,0.9727682017604821,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.689655173275862,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.7734296423688352,7.232298980932683,0.689655173275862
375,0.6710365645421837,4.803852441022173,4.035139626954191,2.98855322483261,0.3224524027100939,0.02944443707408407,5.017871908410408,5.385794800701967,0.9551731968065723,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.689655173275862,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6710365645421837,4.803852441022173,0.689655173275862
376,0.9414681702651836,19.681763108586892,2.665419786504977,4.143090022847876,0.6950620338312444,2.3500666565461135,7.291870690221696,9.540904681244209,0.9666407549986615,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.8620689663448275,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.9414681702651836,19.681763108586892,0.8620689663448275
377,0.8208236523660751,12.380135870305821,5.764043773948059,3.931174923807043,0.7481398722095516,6.888906730184379,0.6689034434984613,4.048542495015108,0.9669514346169308,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.8620689663448275,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.8208236523660751,12.380135870305821,0.8620689663448275
378,0.11596057353755566,17.734174618963152,5.467625118779633,2.0101073555256317,1.102956774137274,6.067770386973601,9.867240022881195,5.63987731278703,0.9921500805998221,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,0.8620689663448275,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.11596057353755566,17.734174618963152,0.8620689663448275
379,0.2767861748723773,13.703277642140165,8.623244904585022,0.30272824321057334,5.993007964389629,0.6936488682397286,8.503403631188624,3.2408656256513266,0.9550748158362694,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.034482759413793,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.2767861748723773,13.703277642140165,1.034482759413793
380,0.7189981844436695,1.2465673061087728,9.59414728222748,4.957402658687387,4.357484642514829,8.427424554404666,2.2357483425491305,4.393395225612451,0.9561935880919918,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.034482759413793,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.7189981844436695,1.2465673061087728,1.034482759413793
381,0.39634808709999836,3.2446809185203165,5.900104579460083,5.893647973836321,1.5463289021586124,9.073083158675141,8.302691241430349,1.257950582950069,0.9919045835384168,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.034482759413793,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.39634808709999836,3.2446809185203165,1.034482759413793
382,0.5145483854808818,6.269051110371947,9.127027890732265,5.654914605400106,5.165232662594997,3.9973848645058703,1.6114511046565265,5.338135760278035,0.9703964540152811,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.2068965524827586,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5145483854808818,6.269051110371947,1.2068965524827586
383,0.6848042894940713,12.223870284156874,5.160353093426352,0.4622396137789909,1.716150539824247,5.53840777182864,5.5916665429001124,9.448780091534543,0.9523012871039099,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.2068965524827586,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6848042894940713,12.223870284156874,1.2068965524827586
384,0.6585194444438626,4.546241428004578,9.01261779023895,8.86781328369078,4.82626924575821,8.54016576908226,6.0952619699940715,8.673337847127065,0.9655931368120946,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.2068965524827586,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6585194444438626,4.546241428004578,1.2068965524827586
385,0.2319112881061526,7.175177932484075,0.7355944774996097,5.876201892218356,0.732594841155298,5.184937215426018,9.701967013563962,2.6081286541127566,0.9822092326241545,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.3793103455517242,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.2319112881061526,7.175177932484075,1.3793103455517242
386,0.9268303194880984,12.276700339047238,6.154808374506304,3.426984777400058,7.360562610238238,6.185803346251646,3.2484072290593264,5.5366317140676555,0.9947221075883135,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.3793103455517242,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.9268303194880984,12.276700339047238,1.3793103455517242
387,0.37030296424526765,7.444762310246006,6.487581099269113,9.059388921690172,4.595599598791723,4.932878811884744,3.1489274238568066,1.4749088426263768,0.9901515435194597,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.3793103455517242,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.37030296424526765,7.444762310246006,1.3793103455517242
388,0.5368002520162328,11.471457008039579,9.058714043443157,4.237835363595474,5.620187945170588,1.185923205638681,8.994919073402807,1.844983059797099,0.966937555221375,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.5517241386206897,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5368002520162328,11.471457008039579,1.5517241386206897
389,0.34222524362877266,3.6016469129826874,3.3357068367447456,1.026225379634231,3.778483849640964,8.289247669916312,6.945800574336147,9.9949261895386,0.9706315917312167,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.5517241386206897,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.34222524362877266,3.6016469129826874,1.5517241386206897
390,0.7730723164851009,16.23583718459122,3.104627384562404,5.111294929427021,8.178681084137002,5.1162108527723635,4.689605681291035,1.9869019075859338,0.9638072439352982,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.5517241386206897,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.7730723164851009,16.23583718459122,1.5517241386206897
391,0.47188851183331937,6.351730427937582,9.253684713114179,2.252704019967336,8.532096061536684,0.8507824535317623,3.4741383424966683,3.1418082218024814,0.983120983617846,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.7241379316896552,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.47188851183331937,6.351730427937582,1.7241379316896552
392,0.44144544261268703,12.671870660968125,9.396985848494571,6.23297954714343,2.2292171752400525,4.405480777472916,9.048879866117728,4.053594461305524,0.9522458826890214,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.7241379316896552,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.44144544261268703,12.671870660968125,1.7241379316896552
393,0.5659940505028734,6.351006812183186,3.752681113007293,8.529843662546813,3.4989706386793804,1.7656188699269295,1.5339769780719954,8.399885413396927,0.9857059591915458,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.7241379316896552,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5659940505028734,6.351006812183186,1.7241379316896552
394,0.5323753159223887,16.720895549748093,6.74767646738255,1.7614284375539142,9.879029067245302,9.320320971378107,1.9299943171129659,6.066485301519146,0.9988622860168107,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.8965517247586208,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5323753159223887,16.720895549748093,1.8965517247586208
395,0.41678892705792675,3.898074120050296,3.7216315261778745,6.071475837772547,2.8212472570788236,4.259136398896967,6.035372349830063,7.051078938242642,0.9894697820302099,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.8965517247586208,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.41678892705792675,3.898074120050296,1.8965517247586208
396,0.7008562085330785,17.829268206376582,9.005171682319435,9.371265913422695,4.877624754374857,0.6486787679643281,4.283315188357443,9.083187547604034,0.9959544361219741,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,1.8965517247586208,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.7008562085330785,17.829268206376582,1.8965517247586208
397,0.3708524035806031,16.649920294759795,4.983753907064549,2.1666339210617367,4.473180363973079,4.692175922049138,5.418271860565953,1.7367649133198506,0.9670130915008485,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.068965517827586,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.3708524035806031,16.649920294759795,2.068965517827586
398,0.12397534903720314,18.584689548239112,7.352983404681293,9.90921554622217,3.6417485127995834,3.4887279739595414,9.084009898452418,8.505672621690158,0.9519346770015544,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.068965517827586,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.12397534903720314,18.584689548239112,2.068965517827586
399,0.6101835106365594,12.894164917292073,2.4959369570070344,3.2721041708461964,9.242956240271486,7.491927698971054,2.022788911924275,2.743552388417679,0.9537382341455668,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.068965517827586,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6101835106365594,12.894164917292073,2.068965517827586
400,0.05445813425134735,2.468057950027287,7.077362807759844,1.1288589247991625,1.2269768407028134,7.935306977221458,1.8861213357851105,9.925669485244882,0.9560536317527294,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.241379310896552,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.05445813425134735,2.468057950027287,2.241379310896552
401,0.9575933306062018,19.051822362933308,2.6396902355275187,0.6270608943946768,4.339182656824426,7.704398455327832,7.121498687480647,3.848871433325552,0.9975768271833658,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.241379310896552,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.9575933306062018,19.051822362933308,2.241379310896552
402,0.9381015297627354,12.068528826115653,1.5262418411763972,4.754449541739409,2.881218484383424,0.3006167603111485,1.1722652739359727,0.7576788342486943,0.9735687224427237,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.241379310896552,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.9381015297627354,12.068528826115653,2.241379310896552
403,0.4681526496640104,18.466682308353484,6.337774354399395,2.7084237716933033,0.6208515735409021,3.3270897071030907,0.31984700219649687,7.549122993613743,0.9630140314809977,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.413793103965517,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.4681526496640104,18.466682308353484,2.413793103965517
404,0.0921169130581622,6.614528582198545,1.5736853549301333,4.306267528432756,3.4191925946684636,6.0516607416085435,4.933954107616062,6.695922473775942,0.9587004767963663,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.413793103965517,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.0921169130581622,6.614528582198545,2.413793103965517
405,0.3288660102582037,7.500088249798864,2.549265733268127,7.560419158788349,5.3863818412603655,6.869418516602501,9.222930099427176,5.208767629707656,0.9664754538680427,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.413793103965517,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.3288660102582037,7.500088249798864,2.413793103965517
406,0.06538247227238433,4.140211738180369,0.05384386616569048,8.18843140517782,4.592268148512255,7.744816022684936,0.5638238238293694,2.581921926044403,0.9511283057625405,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.586206897034483,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.06538247227238433,4.140211738180369,2.586206897034483
407,0.39113324604710287,5.657927926629782,6.206552416931203,6.449065031838863,5.741615195718818,0.8704312410953268,3.3402540331846895,1.3272840515069904,0.9915393934817984,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.586206897034483,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.39113324604710287,5.657927926629782,2.586206897034483
408,0.920961870903769,16.132858466356993,2.5827277552303145,8.005908008398594,9.52140897982883,2.3302383612129227,6.20271591740449,7.0349592066541025,0.9983311721589416,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.586206897034483,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.920961870903769,16.132858466356993,2.586206897034483
409,0.6034224550316287,19.6656945690047,5.823349163819537,0.10024527419635847,1.909848366276057,2.361864755693952,2.0964857012486395,4.433622519110967,0.9874523568665609,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.7586206901034482,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6034224550316287,19.6656945690047,2.7586206901034482
410,0.25886171097672717,13.655587836401537,4.833407972990311,0.45778846230785103,6.973549316474202,4.618859123976711,8.372788068535478,8.642430063472844,0.9801085953833535,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.7586206901034482,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.25886171097672717,13.655587836401537,2.7586206901034482
411,0.9495093783290488,9.512409130809829,1.3858628654153422,6.433289975750235,8.990773467913609,3.7788008508905735,0.23053876687678312,9.18330280118407,0.9592268322943709,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.7586206901034482,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.9495093783290488,9.512409130809829,2.7586206901034482
412,0.6311543644037563,1.601960482308641,3.3399363311148424,0.16657178388522595,1.978643870317644,5.661446152223133,2.2321278609652713,7.925850511735966,0.965463541680947,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.9310344831724136,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6311543644037563,1.601960482308641,2.9310344831724136
413,0.37761384312326135,4.86763994791545,1.2521019889407776,0.28347221067483,9.600394286720928,7.580027051977667,8.93223618633547,0.5605373052075082,0.9774943352676928,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.9310344831724136,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.37761384312326135,4.86763994791545,2.9310344831724136
414,0.978652522647024,3.7769118607975543,4.293644205306392,6.64074181612646,1.9379346662812473,5.725108532196854,4.8253434622247005,4.713782251875478,0.9996878158301115,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,2.9310344831724136,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.978652522647024,3.7769118607975543,2.9310344831724136
415,0.32863204829279197,7.534510194789618,1.5567583389641588,9.226450391656774,2.179838706124279,8.652369412728307,6.2352550126651645,8.09837220488506,0.956423536594957,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.1034482762413793,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.32863204829279197,7.534510194789618,3.1034482762413793
416,0.3681274529403819,12.921933617675677,6.716435428571487,1.4960690689395206,8.430356984183694,4.902745096988337,4.046257974709643,0.5695633366821198,0.9625526009360328,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.1034482762413793,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.3681274529403819,12.921933617675677,3.1034482762413793
417,0.5314710736561484,7.871303122956306,8.286994588732657,1.0160051132223096,8.747693200255247,6.588723790241669,1.1258096489616287,5.064954387983211,0.9893896704539656,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.1034482762413793,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5314710736561484,7.871303122956306,3.1034482762413793
418,0.5606190010139883,2.2660356669221073,2.435350390907608,0.788361363568429,2.1223407549279343,6.09686843158593,0.24510007449185886,1.1238629309954755,0.9825264595565386,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.2758620693103446,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.5606190010139883,2.2660356669221073,3.2758620693103446
419,0.6328057301628576,1.1299203084781766,9.171070265666588,4.571274433362209,0.7734988545912206,1.6622247252569178,6.763103637236691,4.355720175063284,0.9762266009231098,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.2758620693103446,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6328057301628576,1.1299203084781766,3.2758620693103446
420,0.4806136396498127,3.65328822680749,1.2231355658195995,4.804821666849617,2.075192284165807,2.8627259850188707,9.425203625635913,5.066265739062573,0.9721123797236941,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.2758620693103446,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.4806136396498127,3.65328822680749,3.2758620693103446
421,0.41624142836598677,9.738349645398557,3.1729375438141174,4.364078490161479,6.549711099705167,1.840682885028515,4.671588605802631,1.570007275701653,0.9922432236140594,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.4482758623793104,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.41624142836598677,9.738349645398557,3.4482758623793104
422,0.6843117851667818,4.715660188347101,7.226625841853943,2.0405971732499397,5.574050182919235,9.960392198994992,9.990036687814696,0.3401675597179836,0.9951521976850927,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.4482758623793104,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.6843117851667818,4.715660188347101,3.4482758623793104
423,0.07344099525255304,8.087752465857193,6.7666656177930316,4.97208797888818,6.070193304141946,5.286388388374933,0.049361045070403925,5.2440986624086845,0.9605575622757896,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.4482758623793104,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.07344099525255304,8.087752465857193,3.4482758623793104
424,0.7230002472403108,17.545007329434156,2.0373363684443615,2.0277343488820043,7.82535082682362,7.958635448216637,7.535023212213698,2.101176465720059,0.9690720745711587,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.6206896554482757,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.7230002472403108,17.545007329434156,3.6206896554482757
425,0.506964192533802,13.367995280772448,0.5018841671010967,4.062481404410243,6.244158952406869,5.549691585337602,6.007280685406844,7.668374704895873,0.9647394134895876,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.6206896554482757,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.506964192533802,13.367995280772448,3.6206896554482757
426,0.8124110642953039,11.962429027771577,8.523654956518227,0.747967412223508,0.6142271692005821,6.488200500958671,7.277300914556112,8.275863684420592,0.9643462767940946,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.6206896554482757,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.8124110642953039,11.962429027771577,3.6206896554482757
427,0.02565551149839944,13.03108867467381,2.323214838583291,1.94346153490717,9.054039404822115,3.564026754527406,1.477700207303348,2.0866788861804517,0.9787184909800999,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.7931034485172415,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.02565551149839944,13.03108867467381,3.7931034485172415
428,0.3344296323102968,10.952380690956488,1.1050162124029284,1.9264177729998662,0.4978386089394678,7.068382050203886,9.202813427043704,2.9540350388330916,0.9796644574031234,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.7931034485172415,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.3344296323102968,10.952380690956488,3.7931034485172415
429,0.25272162516959057,14.43559464882128,8.059575222626655,4.914172129282808,9.250341937952204,9.786362270845975,2.2647507170499916,2.1626930877953066,0.9933515232638456,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.7931034485172415,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.25272162516959057,14.43559464882128,3.7931034485172415
430,0.8265278563952474,3.9812550148926675,2.5131214906497834,1.2235602535701944,5.862533357408137,1.3027772246243965,2.191228171194401,6.413481186968367,0.9696164679480717,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.9655172415862068,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.8265278563952474,3.9812550148926675,3.9655172415862068
431,0.3421310999559365,17.675602963659912,9.991469054949391,3.377489646161987,4.250041137558778,8.13121042233022,3.4486802557515377,1.731549495260993,0.9783556755282916,3.5,5,0,0.002397260273972603,4.287148804784646e-4,1.433170360456426e-4,3.9655172415862068,0,0.9999981671250229,9.164374885617146e-7,9.164374885617146e-7,0,0,10911819,0.3421310999559365,17.675602963659912,3.9655172415862068
